file,status,error,bank_name,year,presence,tokens,out_tokens
1854 Bancorp_Y-6_2013-12-31_English_156130343,passed,,1854 Bancorp,2013,insiders,4641,3005
1854 Bancorp_Y-6_2013-12-31_English_156130343_2,passed,,1854 Bancorp,2013,insiders,4655,3047
1867 Western Financial Corporation_Y-6_2013-12-31_English_4632715_2,passed,,1867 Western Financial Corporation,2013,both,12699,2756
1867 Western Financial Corporation_Y-6_2013-12-31_English_4632715_4,passed,,1867 Western Financial Corporation,2013,both,13246,2742
"1870 Holdings, Inc._Y-6_2013-12-31_English_4410546_2",passed,,"Western Illinois Bancshares, Inc",2013,both,14537,3103
"1870 Holdings, Inc._Y-6_2013-12-31_English_4410546_4",passed,,"Western Illinois Bancshares, Inc",2013,both,15382,2979
"1889 Bancshares, Inc._Y-6_2013-12-31_English_3929646_2",passed,,"1889 BANCSHARES, INC.",2013,both,13958,1571
"1889 Bancshares, Inc._Y-6_2013-12-31_English_3929646_4",passed,,"1889 BANCSHARES, INC.",2013,both,13960,1557
1st Constitution Bancorp_Y-6_2013-12-31_English_4497818_2,passed,,1ST CONSTITUTION BANCORP,2013,both,3446,1193
1st Constitution Bancorp_Y-6_2013-12-31_English_4497818_4,passed,,1ST CONSTITUTION BANCORP,2013,both,3445,1142
"1st Jackson Bancshares, Inc._Y-6_2013-12-31_English_3977016_2",passed,,"1st Jackson Bancshares, Inc.",2013,both,3943,1775
"1st Jackson Bancshares, Inc._Y-6_2013-12-31_English_3977016_4",passed,,"1st Jackson Bancshares, Inc.",2013,both,3943,1781
"1st United Bancorporation, Inc._Y-6_2013-12-31_English_4184463_2",passed,,"1st United Bancorporation, Inc.",2013,both,5047,1856
"1st United Bancorporation, Inc._Y-6_2013-12-31_English_4184463_4",passed,,"1st United Bancorporation, Inc.",2013,both,5042,1331
"3MV Bancorp, Inc._Y-6_2013-12-31_English_3816027_2",passed,,"3MV BANCORP, INC.",2013,securities,51062,725
"3MV Bancorp, Inc._Y-6_2013-12-31_English_3816027_4",passed,,"3MV BANCORP, INC.",2013,securities,51099,758
"A. E. Bancorp, Inc._Y-6_2013-12-31_English_4689610_2",passed,,"A.E. Bancorp, Inc.",2013,both,9827,996
"A. E. Bancorp, Inc._Y-6_2013-12-31_English_4689610_4",passed,,"A.E. Bancorp, Inc.",2013,both,9827,996
A. Wilbert's Sons Lumber and Shingle Company_Y-6_2013-12-31_English_3994985_2,passed,,A. Wilbert's Sons Lumber and Shingle Company,2013,both,5770,1722
A. Wilbert's Sons Lumber and Shingle Company_Y-6_2013-12-31_English_3994985_4,passed,,A. Wilbert's Sons Lumber and Shingle Company,2013,both,5771,1722
"AJJ Bancorp, Inc._Y-6_2013-12-31_English_3439291_2",passed,,"AJJ Bancorp, Inc.",2013,both,4578,821
"AJJ Bancorp, Inc._Y-6_2013-12-31_English_3439291_4",passed,,"AJJ Bancorp, Inc.",2013,both,4507,821
"APM Bancorp, Inc._Y-6_2013-12-31_English_4062026_2",failed,"504 Gateway Timeout. {'message': '<html>\r\n<head><title>504 Gateway Time-out</title></head>\r\n<body>\r\n<center><h1>504 Gateway Time-out</h1></center>\r\n</body>\r\n</html>\r\n', 'status': 'Gateway Timeout'}",,,,,
"APM Bancorp, Inc._Y-6_2013-12-31_English_4062026_4",failed,Invalid \escape: line 92 column 71 (char 2113),,,,,
ASB Management Corp_Y-6_2013-12-31_English_3326191_2,passed,,ASB MANAGEMENT CORP.,2013,both,8807,1514
ASB Management Corp_Y-6_2013-12-31_English_3326191_4,passed,,ASB MANAGEMENT CORP,2013,both,8807,1513
ATBancorp_Y-6_2013-12-31_English_3743794_2,passed,,ATBancorp,2013,both,44679,2435
ATBancorp_Y-6_2013-12-31_English_3743794_4,passed,,ATBancorp,2013,both,44697,2433
"AVEST, Inc._Y-6_2013-12-31_English_4506176_2",passed,,"AVEST, INC.",2013,both,6805,3895
"AVEST, Inc._Y-6_2013-12-31_English_4506176_4",passed,,"AVEST, INC.",2013,both,6663,3651
"Abby Bancorp, Inc._Y-6_2013-12-31_English_3445339_2",passed,,Abby Bancorp Inc,2013,both,17900,1997
"Abby Bancorp, Inc._Y-6_2013-12-31_English_3445339_4",passed,,Abby Bancorp Inc,2013,both,10501,1989
Absecon Bancorp_Y-6_2013-12-31_English_4059292_2,passed,,Absecon Bancorp,2013,insiders,3684,1172
Absecon Bancorp_Y-6_2013-12-31_English_4059292_4,passed,,Absecon Bancorp,2013,both,3685,1312
"Access Bancorp, Inc._Y-6_2013-12-31_English_156986038",passed,,ACCESS BANCORP INC,2013,both,28127,2208
"Access Bancorp, Inc._Y-6_2013-12-31_English_156986038_2",passed,,ACCESS BANCORP INC,2013,both,28089,2197
"Acme Holding Company, Inc._Y-6_2013-12-31_English_3366305_2",passed,,"Acme Holding Co., Inc. Employee Stock Ownership Plan",2013,insiders,5158,943
"Acme Holding Company, Inc._Y-6_2013-12-31_English_3366305_4",passed,,"Acme Holding Co., Inc. Employee Stock Ownership Plan",2013,insiders,5158,944
"Adbanc, Inc._Y-6_2013-12-31_English_3814306_2",passed,,"Adbanc, Inc.",2013,both,5913,1020
"Adbanc, Inc._Y-6_2013-12-31_English_3814306_4",passed,,"Adbanc, Inc.",2013,both,5850,1144
"Adrian Bancshares, Inc._Y-6_2013-12-31_English_3810688_2",passed,,"ADRIAN BANCSHARES, INC.",2013,both,3632,1654
"Adrian Bancshares, Inc._Y-6_2013-12-31_English_3810688_4",passed,,"ADRIAN BANCSHARES, INC.",2013,both,3632,1645
Adrian Building Corporation_Y-6_2013-12-31_English_3549280_2,passed,,ADRIAN BUILDING CORPORATION,2013,both,4192,630
Adrian Building Corporation_Y-6_2013-12-31_English_3549280_4,passed,,ADRIAN BUILDING CORPORATION,2013,both,4023,649
"Alamerica BancCorp, Inc._Y-6_2013-12-31_English_4139729_2",passed,,"Alamerica BancCorp, Inc.",2013,both,4996,1928
"Alamerica BancCorp, Inc._Y-6_2013-12-31_English_4139729_4",passed,,"Alamerica BancCorp, Inc.",2013,both,4996,1931
Alapaha Holding Company_Y-6_2013-12-31_English_3991467_2,passed,,ALAPAHA HOLDING COMPANY,2013,both,3999,1436
Alapaha Holding Company_Y-6_2013-12-31_English_3991467_4,passed,,ALAPAHA HOLDING COMPANY,2013,both,3580,1385
Alarion Financial Services Inc._Y-6_2013-12-31_English_3533991_2,passed,,"Alarion Financial Services, Inc.",2013,both,4387,1635
Alarion Financial Services Inc._Y-6_2013-12-31_English_3533991_4,failed,"504 Gateway Timeout. {'message': '<html>\r\n<head><title>504 Gateway Time-out</title></head>\r\n<body>\r\n<center><h1>504 Gateway Time-out</h1></center>\r\n</body>\r\n</html>\r\n', 'status': 'Gateway Timeout'}",,,,,
"Albany Bancorp, Inc._Y-6_2013-12-31_English_3361243_2",passed,,"Albany Bancorp, Inc.",2013,both,5431,1927
"Albany Bancorp, Inc._Y-6_2013-12-31_English_3361243_4",failed,"504 Gateway Timeout. {'message': '<html>\r\n<head><title>504 Gateway Time-out</title></head>\r\n<body>\r\n<center><h1>504 Gateway Time-out</h1></center>\r\n</body>\r\n</html>\r\n', 'status': 'Gateway Timeout'}",,,,,
"Albany Bancshares, Inc._Y-6_2013-12-31_English_4103234_2",passed,,Albany Bancshares Inc.,2013,both,6306,2974
"Albany Bancshares, Inc._Y-6_2013-12-31_English_4103234_4",passed,,Albany Bancshares Inc.,2013,both,6306,2993
Albert J. Ortte Family Limited Partnership_Y-6_2013-12-31_English_4630345_2,passed,,ALBERT J. ORTTE FAMILY LIMITED PARTNERSHIP,2013,both,5125,2549
Albert J. Ortte Family Limited Partnership_Y-6_2013-12-31_English_4630345_4,passed,,ALBERT J. ORTTE FAMILY LIMITED PARTNERSHIP,2013,both,5125,2542
"Alden Bancshares, Inc._Y-6_2013-12-31_English_4593196_2",passed,,"ALDEN BANCSHARES, INC.",2013,both,9159,1615
"Alden Bancshares, Inc._Y-6_2013-12-31_English_4593196_4",passed,,"ALDEN BANCSHARES, INC.",2013,both,10230,1615
"AllNations Bancorporation, Inc._Y-6_2013-12-31_English_3810118_2",passed,,"ALLMATIONS BANCORPORATION, INC.",2013,both,4892,1058
"AllNations Bancorporation, Inc._Y-6_2013-12-31_English_3810118_4",passed,,"ALLINATIONS BANCORPORATION, INC.",2013,both,4894,1058
"Allcorp, Inc._Y-6_2013-12-31_English_4387695_2",passed,,"Allcorp, Inc",2013,both,27019,841
"Allcorp, Inc._Y-6_2013-12-31_English_4387695_4",passed,,"Allcorp, Inc",2013,both,15518,838
"Allendale Bancorp, Inc._Y-6_2013-12-31_English_3327401_2",passed,,Allendale Bancorp,2013,both,5813,1605
"Allendale Bancorp, Inc._Y-6_2013-12-31_English_3327401_4",passed,,Allendale Bancorp,2013,both,5813,1689
Alliance Bancorp_Y-6_2013-12-31_English_4152391_2,passed,,Alliance Bancorp,2013,both,30229,1163
Alliance Bancorp_Y-6_2013-12-31_English_4152391_4,passed,,Alliance Bank,2013,both,30243,1184
"Alliance Bancshares, Inc._Y-6_2013-12-31_English_3918040_2",passed,,"Alliance Bancshares, Inc",2013,both,5193,2096
"Alliance Bancshares, Inc._Y-6_2013-12-31_English_3918040_4",passed,,"Alliance Bancshares, Inc",2013,both,5488,2090
"Alliance Bancshares, Inc._Y-6_2013-12-31_English_4089434_2",passed,,"Alliance Bancshares, Inc.",2013,both,3677,2588
"Alliance Bancshares, Inc._Y-6_2013-12-31_English_4089434_4",passed,,"Alliance Bancshares, Inc.",2013,both,3779,2487
Alpena Banking Corporation_Y-6_2013-12-31_English_4062384_2,passed,,Alpena Banking Corporation,2013,both,27626,1475
Alpena Banking Corporation_Y-6_2013-12-31_English_4062384_4,failed,"504 Gateway Timeout. {'message': '<html>\r\n<head><title>504 Gateway Time-out</title></head>\r\n<body>\r\n<center><h1>504 Gateway Time-out</h1></center>\r\n</body>\r\n</html>\r\n', 'status': 'Gateway Timeout'}",,,,,
Alpine Banks of Colorado_Y-6_2013-12-31_English_3801174_2,passed,,ALPINE BANKS OF COLORADO,2013,both,24826,2994
Alpine Banks of Colorado_Y-6_2013-12-31_English_3801174_4,passed,,ALPINE BANKS OF COLORADO,2013,both,22730,2810
Altabancorp_Y-6_2013-12-31_English_1594940_2,passed,,People's Utah Bancorp,2013,both,9240,2829
Altabancorp_Y-6_2013-12-31_English_1594940_4,passed,,People's Utah Bancorp,2013,both,8508,2819
"Altamaha Bancshares, Inc._Y-6_2013-12-31_English_3902226_2",passed,,"Altamaha Bancshares, Inc.",2013,both,4041,1648
"Altamaha Bancshares, Inc._Y-6_2013-12-31_English_3902226_4",passed,,"Altamaha Bancshares, Inc.",2013,both,4039,1651
"Alton Bancshares, Inc._Y-6_2013-12-31_English_3365016_2",passed,,"Alton Bancshares, Inc.",2013,both,5425,951
"Alton Bancshares, Inc._Y-6_2013-12-31_English_3365016_4",passed,,"Alton Bancshares, Inc.",2013,both,5425,962
AmBancorp_Y-6_2013-12-31_English_4632719_2,passed,,Ambiancorp,2013,both,6776,3604
AmBancorp_Y-6_2013-12-31_English_4632719_4,passed,,Ambiancorp,2013,both,9764,3623
"AmTex Bancshares, Inc._Y-6_2013-12-31_English_4086171_2",passed,,"AmTex Bancshares, Inc.",2013,both,13550,1736
"AmTex Bancshares, Inc._Y-6_2013-12-31_English_4086171_4",passed,,"AmTex Bancshares, Inc.",2013,both,14405,1723
Amalgamated Investments Company_Y-6_2013-12-31_English_3903589_2,passed,,Amalgamated Investments Company,2013,both,39577,1878
Amalgamated Investments Company_Y-6_2013-12-31_English_3903589_4,passed,,Amalgamated Investments Company,2013,both,63589,2014
"Ambanc Holding Company, Inc._Y-6_2013-12-31_English_3360279_2",passed,,"Ambanc Holding Company, Inc.",2013,both,16750,3015
"Ambanc Holding Company, Inc._Y-6_2013-12-31_English_3360279_4",passed,,"Ambanc Holding Company, Inc.",2013,both,16725,2910
"Amboy Bancorp, Inc._Y-6_2013-12-31_English_3439519_2",passed,,"AMBOY BANCORP, INC.",2013,both,19733,1806
"Amboy Bancorp, Inc._Y-6_2013-12-31_English_3439519_4",passed,,"AMBOY BANCORP, INC.",2013,both,19726,1821
Amboy Bancorporation_Y-6A_2013-12-31_English_4564809,passed,,AMBOY BANCORPORATION,2013,none,2563,65
Amboy Bancorporation_Y-6A_2013-12-31_English_4564809_2,passed,,AMBOY BANCORPORATION,2013,none,2665,65
Amboy Bancorporation_Y-6_2013-12-31_English_4564786_2,passed,,AMBOY BANCORPORATION,2013,insiders,73848,2517
Amboy Bancorporation_Y-6_2013-12-31_English_4564786_4,passed,,AMBOY BANCORPORATION,2013,insiders,76324,2586
"Amcorp Financial, Inc._Y-6_2013-12-31_English_3960287_2",passed,,"AMCORP FINANCIAL, INC.",2013,both,5507,1576
"Amcorp Financial, Inc._Y-6_2013-12-31_English_3960287_4",failed,Invalid \escape: line 69 column 45 (char 1338),,,,,
Ameri-National Corporation_Y-6_2013-12-31_English_4591864_2,passed,,Ameri-National Corporation,2013,both,4800,1345
Ameri-National Corporation_Y-6_2013-12-31_English_4591864_4,passed,,Ameri-National Corporation,2013,both,17508,1319
AmeriBank Holding Company_Y-6_2013-12-31_English_3760807_2,passed,,AMERIBANK HOLDING COMPANY,2013,both,6653,3566
AmeriBank Holding Company_Y-6_2013-12-31_English_3760807_4,passed,,AmeriBank Holding Company,2013,both,6649,3568
"AmeriGroup, Inc._Y-6_2013-12-31_English_3834548_2",passed,,"AMERIGROUP, INC.",2013,both,5151,1705
"AmeriGroup, Inc._Y-6_2013-12-31_English_3834548_4",passed,,"AMERIGROUP, INC.",2013,both,5244,1782
Ameriana Bancorp_Y-6_2013-12-31_English_3442223_2,passed,,Ameriana Bancorp,2013,both,5536,2486
Ameriana Bancorp_Y-6_2013-12-31_English_3442223_4,passed,,Ameriana Bancorp,2013,both,5537,2434
"American Bancorporation of Minnesota, Inc._Y-6_2013-12-31_English_3521372_2",passed,,"American Bancorporation of Minnesota, Inc.",2013,both,8220,4999
"American Bancorporation of Minnesota, Inc._Y-6_2013-12-31_English_3521372_4",passed,,"American Bancorporation of Minnesota, Inc.",2013,both,8175,5007
"American Bancorporation, Inc._Y-6_2013-12-31_English_3751496_2",failed,Invalid \escape: line 51 column 76 (char 1293),,,,,
"American Bancorporation, Inc._Y-6_2013-12-31_English_3751496_4",failed,Invalid \escape: line 51 column 76 (char 1293),,,,,
"American Bancshares, Inc._Y-6_2013-12-31_English_3691926_2",passed,,"American Bancshares, Inc.",2013,both,6973,1398
"American Bancshares, Inc._Y-6_2013-12-31_English_3691926_4",passed,,"American Bancshares, Inc.",2013,both,6830,1419
"American Bancshares, Inc._Y-6_2013-12-31_English_3902307_2",passed,,"AMERICAN BANCSHARES, INC.",2013,both,16801,2587
"American Bancshares, Inc._Y-6_2013-12-31_English_3902307_4",passed,,"American Bancshares, Inc.",2013,both,4645,2528
American Bank Holding Corporation_Y-6_2013-12-31_English_4092700_2,passed,,AMERICAN BANK HOLDING CORPORATION,2013,both,6602,3013
American Bank Holding Corporation_Y-6_2013-12-31_English_4092700_4,passed,,AMERICAN BANK HOLDING CORPORATION,2013,both,6602,3402
"American Bank Holdings, Inc._Y-6_2013-12-31_English_3564099_2",passed,,"AMERICAN BANK HOLDINGS, INC.",2013,both,4448,1759
"American Bank Holdings, Inc._Y-6_2013-12-31_English_3564099_4",passed,,"AMERICAN BANK HOLDINGS, INC.",2013,both,4483,1720
"American Chartered Bancorp, Inc._Y-6_2013-12-31_English_3439506_2",passed,,"American Chartered Bancorp, Inc.",2013,both,11865,2374
"American Chartered Bancorp, Inc._Y-6_2013-12-31_English_3439506_4",passed,,"American Chartered Bancorp, Inc.",2013,both,10346,2376
"American Commerce Bancshares, Inc._Y-6_2013-12-31_English_3399420_2",passed,,"PCNB Bancshares, Inc.",2013,both,4697,1381
"American Commerce Bancshares, Inc._Y-6_2013-12-31_English_3399420_4",passed,,"PCNB Bancshares, Inc.",2013,both,17929,1322
"American Community Bancorp, Inc._Y-6A_2013-12-31_English_3758345",passed,,"AMERICAN COMMUNITY BANCORP, INC.",2013,none,31175,65
"American Community Bancorp, Inc._Y-6A_2013-12-31_English_3758345_2",passed,,"AMERICAN COMMUNITY BANCORP, INC.",2013,none,30552,65
American Express Company_Y-6_2013-12-31_English_4498617_2,failed,"Expecting ',' delimiter: line 516 column 6 (char 25712)",,,,,
American Express Company_Y-6_2013-12-31_English_4498617_4,failed,"Expecting ',' delimiter: line 460 column 6 (char 27605)",,,,,
American Federal Corporation_Y-6_2013-12-31_English_4308795_2,passed,,American Federal Corporation,2013,insiders,12198,934
American Federal Corporation_Y-6_2013-12-31_English_4308795_4,passed,,American Federal Corporation,2013,insiders,12053,933
American Gateway Financial Corporation_Y-6_2013-12-31_English_3920238_2,passed,,AMERICAN GATEWAY FINANCIAL CORPORATION,2013,both,5606,5051
American Gateway Financial Corporation_Y-6_2013-12-31_English_3920238_4,passed,,American Gateway Financial Corporation,2013,both,5105,2090
American Heritage Holding Company_Y-6_2013-12-31_English_155776884,passed,,American Heritage Holding Company,2013,both,6436,3100
American Heritage Holding Company_Y-6_2013-12-31_English_155776884_2,passed,,American Heritage Holding Company,2013,both,6421,3133
"American International Group, Inc._Y-6_2013-12-31_English_4497812_2",passed,,"American International Group, Inc.",2013,both,678084,7299
"American International Group, Inc._Y-6_2013-12-31_English_4497812_4",passed,,"American International Group, Inc.",2013,both,657012,7258
"American Interstate Bancorporation, Inc._Y-6_2013-12-31_English_4587989_2",passed,,"AMERICAN INTERSTATE BANCORPORATION, INC.",2013,both,3760,1014
