file,status,error,bank_name,year,presence,tokens,out_tokens
1867 Western Financial Corporation_Y-6_2003-12-31_English_10897879,passed,,BANK OF STOCKTON,2005,both,7642,3041
1867 Western Financial Corporation_Y-6_2003-12-31_English_10897879_2,passed,,BANK OF STOCKTON,2005,both,7642,3038
"1889 Bancshares, Inc._Y-6_2003-12-31_English_10906046",passed,,"1889 BANCSHARES, INC.",2003,both,11382,791
"1889 Bancshares, Inc._Y-6_2003-12-31_English_10906046_2",failed,"504 Gateway Timeout. {'message': '<html>\r\n<head><title>504 Gateway Time-out</title></head>\r\n<body>\r\n<center><h1>504 Gateway Time-out</h1></center>\r\n</body>\r\n</html>\r\n', 'status': 'Gateway Timeout'}",,,,,
"1ST SUMMIT BANCORP of Johnstown, Inc._Y-6_2003-12-31_English_10995989",passed,,"1ST SUMMIT BANCORP, INC.",2003,both,4210,2431
"1ST SUMMIT BANCORP of Johnstown, Inc._Y-6_2003-12-31_English_10995989_2",failed,Invalid \escape: line 192 column 85 (char 7238),,,,,
"1st Brookfield, Inc._Y-6_2003-12-31_English_10807865",passed,,"1ST BROOKFIELD, INC.",2003,both,4167,1149
"1st Brookfield, Inc._Y-6_2003-12-31_English_10807865_2",passed,,"1ST BROOKFIELD, INC.",2003,both,4166,1157
"1st Brookfield, Incorporated ESOP_Y-6_2003-12-31_English_10940227",passed,,1st Brookfield Inc.,2003,both,4093,798
"1st Brookfield, Incorporated ESOP_Y-6_2003-12-31_English_10940227_2",passed,,1st Brookfield Inc.,2003,both,4081,821
1st Centennial Bancorp._Y-6_2003-12-31_English_10898232,passed,,1st Centennial Bancorp,2003,insiders,3380,2259
1st Centennial Bancorp._Y-6_2003-12-31_English_10898232_2,passed,,1st Centennial Bancorp,2003,insiders,3380,2265
"1st Choice Bancorp, Inc._Y-6_2003-12-31_English_10912025",passed,,"1ST CHOICE BANCORP, INC.",2003,both,4074,2326
"1st Choice Bancorp, Inc._Y-6_2003-12-31_English_10912025_2",passed,,"1ST CHOICE BANCORP, INC.",2003,both,4054,2288
"1st Colonial Bancorp, Inc._Y-6_2003-12-31_English_10995987",passed,,"1st Colonial Bancorp, Inc.",2003,both,6069,2219
"1st Colonial Bancorp, Inc._Y-6_2003-12-31_English_10995987_2",passed,,"1st Colonial Bancorp, Inc.",2003,both,6069,2173
1st Constitution Bancorp_Y-6_2003-12-31_English_10836804,passed,,1ST CONSTITUTION BANCORP,2003,insiders,2688,935
1st Constitution Bancorp_Y-6_2003-12-31_English_10836804_2,passed,,1ST CONSTITUTION BANCORP,2003,insiders,2688,935
"1st Independence Financial Group, Inc._Y-6_2003-09-30_English_10953075",passed,,"Harrodsburg First Financial Bancorp, Inc.",2003,both,4618,1854
"1st Independence Financial Group, Inc._Y-6_2003-09-30_English_10953075_2",passed,,"Harrodsburg First Financial Bancorp, Inc.",2003,both,4698,1827
"1st Jackson Bancshares, Inc._Y-6_2003-12-31_English_10820562",passed,,"1st Jackson Bancshares, Inc.",2003,both,5591,1516
"1st Jackson Bancshares, Inc._Y-6_2003-12-31_English_10820562_2",passed,,"1st Jackson Bancshares, Inc.",2003,both,5583,1499
1st Source Corporation_Y-6_2003-12-31_English_10803016,passed,,1st Source Corporation,2003,both,18864,3222
1st Source Corporation_Y-6_2003-12-31_English_10803016_2,passed,,1st Source Corporation,2003,both,18872,3237
"1st State Bancorp, Inc._Y-6_2003-09-30_English_10926992",passed,,"Ivar State Bancorp, Inc.",2003,none,1847,73
"1st State Bancorp, Inc._Y-6_2003-09-30_English_10926992_2",passed,,"Ivar State Bancorp, Inc.",2003,none,1836,73
"1st United Bancorp, Inc._Y-6_2003-12-31_English_10830776",passed,,"1ST UNITED BANCORP, INC.",2003,insiders,2967,1231
"1st United Bancorp, Inc._Y-6_2003-12-31_English_10830776_2",failed,"504 Gateway Timeout. {'message': '<html>\r\n<head><title>504 Gateway Time-out</title></head>\r\n<body>\r\n<center><h1>504 Gateway Time-out</h1></center>\r\n</body>\r\n</html>\r\n', 'status': 'Gateway Timeout'}",,,,,
"1st United Bancorporation, Inc._Y-6_2003-12-31_English_10989595",failed,"504 Gateway Timeout. {'message': '<html>\r\n<head><title>504 Gateway Time-out</title></head>\r\n<body>\r\n<center><h1>504 Gateway Time-out</h1></center>\r\n</body>\r\n</html>\r\n', 'status': 'Gateway Timeout'}",,,,,
"1st United Bancorporation, Inc._Y-6_2003-12-31_English_10989595_2",passed,,1st United Bancorporation,2003,both,2946,1240
215 Holding Co._Y-6_2003-12-31_English_10805006,passed,,215 Holding Co.,2003,both,3766,1388
215 Holding Co._Y-6_2003-12-31_English_10805006_2,passed,,215 Holding Co.,2003,both,3764,1386
304 Corporation_Y-6_2003-12-31_English_10873620,failed,"504 Gateway Timeout. {'message': '<html>\r\n<head><title>504 Gateway Time-out</title></head>\r\n<body>\r\n<center><h1>504 Gateway Time-out</h1></center>\r\n</body>\r\n</html>\r\n', 'status': 'Gateway Timeout'}",,,,,
304 Corporation_Y-6_2003-12-31_English_10873620_2,passed,,304 Corporation,2003,both,2949,1160
473 Broadway Holding Corporation_Y-6_2003-12-31_English_10836792,passed,,473 Broadway Holding Corporation,2003,both,3899,675
473 Broadway Holding Corporation_Y-6_2003-12-31_English_10836792_2,passed,,473 Broadway Holding Corporation,2003,both,3664,695
"A. E. Bancorp, Inc._Y-6_2003-12-31_English_10823887",passed,,"A. E. BANCORP, INC.",2003,both,2732,1025
"A. E. Bancorp, Inc._Y-6_2003-12-31_English_10823887_2",passed,,"A. E. BANCORP, INC.",2003,both,2732,1124
A. F. Gilmore Company_Y-6_2003-12-31_English_10897876,passed,,A. F. Gilmore Company,2003,both,6555,2153
A. F. Gilmore Company_Y-6_2003-12-31_English_10897876_2,passed,,A. F. Gilmore Company,2003,both,6562,2129
"A. M. Saylor, Incorporated_Y-6_2003-12-31_English_10803248",passed,,"A.M. SAYLOR, INCORPORATED",2003,both,4195,901
"A. M. Saylor, Incorporated_Y-6_2003-12-31_English_10803248_2",passed,,"A.M. SAYLOR, INCORPORATED",2003,both,4166,1070
A. Wilbert's Sons Lumber and Shingle Company_Y-6_2003-12-31_English_10825050,passed,,A. Wilbert's Sons Lumber and Shingle Company,2003,both,2820,1697
A. Wilbert's Sons Lumber and Shingle Company_Y-6_2003-12-31_English_10825050_2,passed,,A. Wilbert's Sons Lumber and Shingle Company,2003,both,2820,1696
"A.N.B. Holding Company, Ltd._Y-6_2003-12-31_English_10925251",passed,,"The A.N.B. Holding Company, Ltd.",2003,both,4325,3204
"A.N.B. Holding Company, Ltd._Y-6_2003-12-31_English_10925251_2",passed,,"The A.N.B. Holding Company, Ltd.",2003,both,4325,3005
ABC Employee Stock Ownership Plan (ESOP)_Y-6_2003-12-31_English_10939123,passed,,ABC EMPLOYEE STOCK OWNERSHIP PLAN,2003,both,3110,516
ABC Employee Stock Ownership Plan (ESOP)_Y-6_2003-12-31_English_10939123_2,passed,,ABC EMPLOYEE STOCK OWNERSHIP PLAN,2003,both,3110,522
ABM Holding Company_Y-6_2003-12-31_English_10906122,passed,,ABM Holding Company,2003,both,3915,1069
ABM Holding Company_Y-6_2003-12-31_English_10906122_2,passed,,ABM Holding Company,2003,both,3915,1069
"ABS Investors, LLC_Y-6_2003-12-31_English_10827724",passed,,ABS Investors LLC,2003,both,17925,739
"ABS Investors, LLC_Y-6_2003-12-31_English_10827724_2",passed,,ABS Investors LLC,2003,both,17737,688
"AC Bancorp, Inc._Y-6_2003-12-31_English_10836640",passed,,"Athens Bancorp, Inc.",2003,both,4848,1348
"AC Bancorp, Inc._Y-6_2003-12-31_English_10836640_2",passed,,"Athens Bancorp, Inc.",2003,both,4884,1304
ACNB Corporation_Y-6_2003-12-31_English_10995998,passed,,ACNB Corporation,2003,insiders,3575,1910
ACNB Corporation_Y-6_2003-12-31_English_10995998_2,passed,,ACNB Corporation,2003,insiders,3575,1869
"ACRU, Inc._Y-6_2003-12-31_English_10825270",passed,,"First Cherokee Bancharel, Inc.",2003,both,4191,2735
"ACRU, Inc._Y-6_2003-12-31_English_10825270_2",passed,,"First Cherokee Bancharel, Inc.",2003,both,4191,2717
"AEA Bancshares, Inc._Y-6_2003-12-31_English_10897854",passed,,"AEA Bancshares, Inc.",2003,insiders,25604,3109
"AEA Bancshares, Inc._Y-6_2003-12-31_English_10897854_2",passed,,"AEA Bancshares, Inc.",2003,insiders,24750,3084
"AIM Bancshares, Inc._Y-6_2003-12-31_English_10908821",passed,,"AIM Bancshares, Inc.",2003,both,3165,947
"AIM Bancshares, Inc._Y-6_2003-12-31_English_10908821_2",passed,,"AIM Bancshares, Inc.",2003,both,3163,975
"AJJ Bancorp, Inc._Y-6_2003-12-31_English_10823561",passed,,"AJJ BANCORP, INC.",2003,both,3263,604
"AJJ Bancorp, Inc._Y-6_2003-12-31_English_10823561_2",failed,"504 Gateway Timeout. {'message': '<html>\r\n<head><title>504 Gateway Time-out</title></head>\r\n<body>\r\n<center><h1>504 Gateway Time-out</h1></center>\r\n</body>\r\n</html>\r\n', 'status': 'Gateway Timeout'}",,,,,
AMB Financial Services Corporation ESOP_Y-6_2003-12-31_English_10887795,failed,"504 Gateway Timeout. {'message': '<html>\r\n<head><title>504 Gateway Time-out</title></head>\r\n<body>\r\n<center><h1>504 Gateway Time-out</h1></center>\r\n</body>\r\n</html>\r\n', 'status': 'Gateway Timeout'}",,,,,
AMB Financial Services Corporation ESOP_Y-6_2003-12-31_English_10887795_2,failed,"504 Gateway Timeout. {'message': '<html>\r\n<head><title>504 Gateway Time-out</title></head>\r\n<body>\r\n<center><h1>504 Gateway Time-out</h1></center>\r\n</body>\r\n</html>\r\n', 'status': 'Gateway Timeout'}",,,,,
"AMCORE Financial, Inc._Y-6_2003-12-31_English_10816245",passed,,"Amcore Financial, Inc.",2003,insiders,3326,2664
"AMCORE Financial, Inc._Y-6_2003-12-31_English_10816245_2",passed,,"Amcore Financial, Inc.",2003,insiders,3326,2664
"ANB Bancorp, Inc._Y-6_2003-12-31_English_10808030",passed,,"ANB BANCORP, INC.",2003,both,3141,1071
"ANB Bancorp, Inc._Y-6_2003-12-31_English_10808030_2",passed,,"ANB BANCORP, INC.",2003,both,3141,1071
"ANB Bancshares, Inc_Y-6_2003-12-31_English_10987535",failed,"504 Gateway Timeout. {'message': '<html>\r\n<head><title>504 Gateway Time-out</title></head>\r\n<body>\r\n<center><h1>504 Gateway Time-out</h1></center>\r\n</body>\r\n</html>\r\n', 'status': 'Gateway Timeout'}",,,,,
"ANB Bancshares, Inc_Y-6_2003-12-31_English_10987535_2",passed,,Arkansas National Bancshares,2003,both,4764,1128
ANB Financial Corporation_Y-6_2003-12-31_English_10915452,passed,,ANB Financial Corporation,2003,insiders,16992,1979
ANB Financial Corporation_Y-6_2003-12-31_English_10915452_2,passed,,ANB Financial Corporation,2003,insiders,27861,1785
"ANB Holdings, Inc._Y-6_2003-12-31_English_10830597",passed,,"ANB Holdings, Inc.",2003,insiders,4776,1283
"ANB Holdings, Inc._Y-6_2003-12-31_English_10830597_2",passed,,"ANB Holdings, Inc.",2003,insiders,4769,1255
"APM Bancorp, Inc._Y-6_2003-12-31_English_10833564",failed,Invalid \escape: line 88 column 55 (char 2129),,,,,
"APM Bancorp, Inc._Y-6_2003-12-31_English_10833564_2",failed,Invalid \escape: line 88 column 55 (char 2129),,,,,
ASB Bank Holding Company_Y-6_2003-12-31_English_10986068,passed,,ASB Bank Holding Company,2003,insiders,5264,820
ASB Bank Holding Company_Y-6_2003-12-31_English_10986068_2,passed,,ASB Bank Holding Company,2003,insiders,4946,814
ASB Corporation_Y-6_2003-12-31_English_10915542,passed,,ASB Corporation,2003,both,3479,748
